Date;Catégorie d'appareil;Continent;Pays;Utilisateurs;Sessions;Pages vues;Chiffre d'affaires;Transactions;Taux de rebond
20191005;mobile;Europe;France;29 263;33 253;46 185;26 439;362;67%
20191005;desktop;Asia;South Korea;63 351;72 817;92 173;35 610;998;81%
20191005;desktop;Europe;Italy;26 149;45 876;66 487;31 321;828;83%
20191005;mobile;Asia;South Korea;10 618;15 615;25 598;44 599;963;42%
20191005;desktop;Asia;China;4 297;5 439;9 065;10 552;95;50%
20191005;desktop;Asia;Indonesia;48 500;56 396;85 448;7 294;487;78%
20191005;desktop;Americas;United States;6 442;10 225;16 492;42 632;410;70%
20191005;mobile;Americas;United States;40 186;74 419;80 020;9 435;435;82%
20191005;desktop;Americas;Canada;8 746;10 289;11 184;32 021;440;84%
20191005;tablet;Americas;United States;12 983;15 642;16 819;26 040;734;75%
20191005;mobile;Americas;Canada;68 318;75 074;98 782;19 759;300;59%
20191005;desktop;Americas;Brazil;11 034;18 390;24 852;22 351;924;33%
20191005;mobile;Americas;Brazil;40 366;44 851;47 212;11 177;489;37%
20191005;desktop;Americas;Colombia;36 149;46 947;62 596;26 672;890;81%
20191005;tablet;Americas;Canada;24 064;46 277;61 702;14 747;912;30%
20191005;desktop;Africa;South Africa;55 694;66 302;76 209;4 984;338;56%
20191005;desktop;Americas;Mexico;50 414;62 240;74 988;7 018;497;19%
20191005;mobile;Americas;Colombia;22 298;27 872;31 317;32 124;157;20%
20191005;mobile;Americas;Mexico;64 318;68 423;74 373;3 888;334;34%
20191005;desktop;Africa;Algeria;12 132;21 285;24 465;17 594;16;52%
20191005;desktop;Africa;Morocco;30 240;36 878;46 681;22 372;196;70%
20191005;mobile;Africa;South Africa;54 693;75 962;89 367;19 652;94;52%
20191005;mobile;Americas;Argentina;5 449;10 684;16 693;25 874;410;74%
20191005;desktop;Americas;Argentina;20 084;24 197;31 022;48 039;354;63%
20191005;mobile;Africa;Egypt;3 034;5 417;6 156;24 304;287;55%
20191006;desktop;Oceania;New Zealand;10 457;14 524;20 172;32 558;358;78%
20191006;mobile;Europe;Poland;55 269;60 735;88 022;1 737;864;31%
20191006;desktop;Europe;Sweden;36 216;40 692;49 026;23 208;501;59%
20191006;mobile;Europe;Switzerland;37 994;67 847;79 820;45 650;737;21%
20191006;tablet;Europe;United Kingdom;38 899;63 769;75 915;31 546;216;12%
20191006;mobile;Asia;South Korea;36 473;65 131;81 414;1 219;455;79%
20191006;mobile;Europe;Finland;16 985;25 735;40 849;43 067;660;73%
20191006;desktop;Europe;Portugal;15 512;28 203;43 389;7 373;229;41%
20191006;mobile;Oceania;New Zealand;58 542;69 693;81 038;44 759;142;60%
20191006;mobile;Europe;Spain;34 056;68 112;71 697;22 221;653;35%
20191006;mobile;Europe;Portugal;19 585;27 202;38 860;25 164;212;46%
20191006;tablet;Oceania;Australia;28 732;37 315;53 307;13 771;932;23%
20191006;tablet;Asia;India;22 199;25 813;36 876;35 101;141;20%
20191006;tablet;Asia;South Korea;30 658;39 305;44 163;47 265;614;44%
20191006;tablet;Europe;Germany;9 128;16 300;17 912;39 180;327;74%
20191006;tablet;Europe;Russia;6 071;11 674;12 553;39 357;165;61%
20191006;tablet;Europe;Sweden;18 383;28 281;47 135;42 036;147;61%
20191006;desktop;Asia;India;77 447;84 182;91 502;15 373;915;72%
20191006;mobile;Asia;India;22 071;23 232;33 670;554;224;38%
20191006;desktop;Europe;United Kingdom;36 748;46 517;73 836;48 445;52;59%
20191006;mobile;Europe;United Kingdom;3 022;4 140;6 678;2 058;339;45%
20191006;desktop;Asia;Japan;29 550;46 906;67 979;47 450;26;17%
20191006;mobile;Asia;Japan;55 937;63 565;74 782;49 165;965;37%
20191006;desktop;Oceania;Australia;3 174;5 878;8 052;5 000;80;45%
20191006;desktop;Europe;Germany;28 647;52 086;84 009;7 026;529;66%
20191006;desktop;Asia;South Korea;57 797;61 486;69 085;14 888;63;51%
20191006;mobile;Europe;Germany;36 545;55 372;89 309;38 750;468;68%
20191006;desktop;Europe;France;67 627;86 702;91 265;42 302;899;65%
20191006;desktop;Europe;Spain;61 013;84 741;98 536;34 233;58;48%
20191006;desktop;Europe;Belgium;19 759;30 399;39 479;41 255;218;21%
20191006;mobile;Europe;Italy;31 064;51 773;67 238;2 719;543;68%
20191006;desktop;Europe;Italy;42 150;65 859;75 700;38 990;949;75%
20191006;desktop;Europe;Russia;17 941;23 607;26 826;10 672;607;68%
20191006;mobile;Europe;France;37 171;54 664;81 588;48 923;29;24%
20191006;mobile;Europe;Russia;22 070;32 455;40 569;16 277;681;48%
20191006;desktop;Europe;Poland;12 948;21 226;31 215;18 155;270;25%
20191006;desktop;Asia;Indonesia;23 033;32 441;40 051;46 191;865;67%
20191006;mobile;Oceania;Australia;22 284;23 457;36 087;17 129;239;70%
20191006;desktop;Asia;China;42 752;80 663;98 370;11 911;510;72%
20191006;mobile;Asia;Indonesia;25 063;49 143;59 930;21 556;644;52%
20191006;desktop;Europe;Switzerland;32 769;52 854;70 472;37 666;391;75%
20191006;mobile;Asia;China;35 131;37 776;52 466;32 981;972;75%
20191006;desktop;Americas;United States;31 137;43 245;52 738;15 183;587;28%
20191006;mobile;Americas;United States;10 711;14 093;23 488;19 204;170;54%
20191006;desktop;Americas;Canada;12 163;19 306;29 251;43 981;965;33%
20191006;tablet;Americas;United States;41 423;51 779;83 514;24 822;635;24%
20191006;desktop;Americas;Brazil;37 454;68 098;79 184;8 401;503;82%
20191006;mobile;Americas;Canada;35 447;57 172;66 479;46 185;959;13%
20191006;desktop;Americas;Mexico;14 776;19 190;31 459;1 916;316;64%
20191006;mobile;Americas;Brazil;13 298;25 091;29 519;3 620;681;11%
20191006;tablet;Americas;Canada;3 840;7 679;8 827;1 151;992;36%
20191006;desktop;Africa;Egypt;41 343;48 639;72 596;39 482;184;54%
20191006;desktop;Americas;Colombia;53 528;69 517;83 756;975;981;51%
20191006;desktop;Africa;Morocco;8 413;9 670;11 377;44 905;621;18%
20191006;desktop;Africa;South Africa;44 672;48 556;57 805;30 448;496;73%
20191006;mobile;Africa;Egypt;27 789;34 736;52 631;46 777;960;63%
20191006;mobile;Americas;Mexico;15 090;21 558;25 362;779;496;45%
20191006;desktop;Africa;Algeria;67 445;89 926;99 918;35 607;924;29%
20191006;desktop;Americas;Argentina;54 972;78 532;85 361;35 661;30;48%
20191006;mobile;Africa;Nigeria;1 524;2 770;2 947;7 855;499;54%
20191006;mobile;Africa;South Africa;14 661;17 454;20 062;3 068;936;24%
20191007;mobile;Europe;Russia;41 471;51 199;78 768;41 572;503;28%
20191007;tablet;Europe;Switzerland;41 369;51 712;73 874;27 029;851;78%
20191007;mobile;Asia;China;16 560;22 080;30 667;25 176;383;60%
20191007;mobile;Europe;Sweden;38 003;53 525;76 464;27 206;42;75%
20191007;tablet;Europe;Spain;34 878;57 177;63 530;4 910;210;78%
20191007;desktop;Oceania;New Zealand;37 071;60 772;75 027;12 370;450;22%
20191007;mobile;Oceania;New Zealand;27 794;54 499;73 647;17 063;329;45%
20191007;desktop;Europe;Finland;16 192;29 441;34 636;10 322;335;29%
20191007;mobile;Asia;South Korea;72 217;92 586;99 555;15 338;199;62%
20191007;mobile;Europe;Poland;16 972;21 484;25 275;13 354;955;57%
20191007;tablet;Asia;South Korea;34 243;54 354;84 928;32 914;294;67%
20191007;tablet;Europe;Germany;16 829;22 741;33 443;6 961;48;35%
20191007;tablet;Europe;Italy;31 652;49 456;67 748;6 157;688;43%
20191007;desktop;Europe;United Kingdom;64 101;68 926;95 730;8 092;842;84%
20191007;desktop;Asia;India;5 966;11 048;15 783;35 109;449;72%
20191007;desktop;Europe;Spain;6 399;7 271;9 826;4 892;430;40%
20191007;mobile;Asia;India;39 163;49 574;72 903;32 490;40;75%
20191007;desktop;Europe;France;43 133;53 250;80 682;11 354;110;53%
20191007;desktop;Europe;Germany;7 026;13 257;20 714;42 292;977;35%
20191007;desktop;Europe;Switzerland;39 861;61 324;80 690;32 891;691;68%
20191007;mobile;Europe;United Kingdom;13 127;19 593;23 606;5 260;791;47%
20191007;desktop;Asia;Japan;43 262;58 462;75 925;41 887;605;11%
20191007;desktop;Europe;Belgium;3 517;3 865;6 234;1 048;606;54%
20191007;desktop;Oceania;Australia;41 062;46 661;57 606;2 451;703;40%
20191007;desktop;Europe;Russia;69 180;74 387;94 161;18 926;287;69%
20191007;desktop;Asia;South Korea;8 512;10 380;13 658;22 214;798;73%
20191007;desktop;Europe;Portugal;42 717;45 932;68 555;6 781;238;23%
20191007;mobile;Asia;Japan;17 006;28 823;40 032;20 146;364;49%
20191007;desktop;Europe;Poland;28 023;51 895;82 373;25 030;686;70%
20191007;desktop;Europe;Italy;28 506;37 508;48 087;33 181;355;19%
20191007;mobile;Europe;Germany;8 907;13 917;17 396;8 946;901;21%
20191007;desktop;Asia;China;44 187;55 933;62 846;47 425;147;70%
20191007;desktop;Asia;Indonesia;12 254;17 019;20 261;8 106;475;61%
20191007;mobile;Europe;France;4 109;6 420;10 190;42 001;969;58%
20191007;mobile;Oceania;Australia;18 801;21 365;31 419;41 102;437;30%
20191007;desktop;Europe;Sweden;17 196;21 768;27 554;29 413;908;19%
20191007;mobile;Europe;Belgium;37 619;62 699;85 889;36 048;979;81%
20191007;mobile;Europe;Switzerland;1 835;3 398;3 776;37 723;697;41%
20191007;mobile;Europe;Spain;5 865;6 174;7 529;19 023;855;76%
20191007;mobile;Europe;Italy;14 956;25 786;30 336;9 148;415;18%
20191007;tablet;Europe;United Kingdom;31 019;35 248;40 055;2 469;633;76%
20191007;mobile;Asia;Indonesia;51 095;64 677;73 497;19 584;649;29%
20191007;mobile;Europe;Portugal;2 060;4 039;4 343;6 122;482;20%
20191007;desktop;Americas;United States;32 022;50 034;66 712;18 848;210;73%
20191007;mobile;Americas;United States;3 001;3 227;3 626;9 923;271;12%
20191007;desktop;Americas;Canada;14 019;22 982;37 675;20 888;194;35%
20191007;desktop;Americas;Brazil;18 084;19 873;31 051;24 153;85;26%
20191007;mobile;Americas;Canada;1 744;2 153;3 588;37 187;809;68%
20191007;tablet;Americas;United States;72 386;88 276;99 186;17 386;946;67%
20191007;desktop;Americas;Mexico;14 420;20 601;28 612;21 095;215;21%
20191007;desktop;Americas;Argentina;28 078;49 260;67 479;20 798;301;57%
20191007;desktop;Americas;Colombia;48 985;58 316;74 764;21 557;278;60%
20191007;mobile;Americas;Brazil;19 959;25 921;30 141;3 108;76;52%
20191007;desktop;Africa;South Africa;33 869;36 815;49 086;36 312;346;33%
20191007;desktop;Africa;Egypt;1 581;3 099;4 188;48 454;478;40%
20191007;desktop;Africa;Kenya;13 746;15 445;19 550;20 034;591;78%
20191007;desktop;Africa;Nigeria;45 770;51 427;74 532;43 775;241;44%
20191007;mobile;Africa;Kenya;37 765;75 530;89 917;48 269;51;10%
20191007;mobile;Africa;Nigeria;9 988;17 221;19 794;22 615;382;49%
20191007;desktop;Africa;Algeria;12 670;22 625;23 816;47 477;839;36%
20191007;mobile;Africa;Algeria;16 575;21 809;27 606;8 721;750;10%
20191007;mobile;Africa;South Africa;13 327;15 144;19 926;47 517;791;54%
20191007;mobile;Americas;Colombia;15 654;24 460;26 301;22 313;837;43%
20191007;tablet;Americas;Canada;18 769;31 282;51 282;16 522;646;15%
20191008;desktop;Europe;Finland;20 053;31 831;46 810;40 530;978;51%
20191008;desktop;Europe;Portugal;31 953;60 289;70 103;35 724;972;45%
20191008;mobile;Asia;South Korea;17 675;23 256;33 705;17 314;43;66%
20191008;mobile;Europe;Russia;4 037;4 588;5 882;18 648;575;18%
20191008;tablet;Asia;Japan;13 516;21 454;26 164;4 910;697;66%
20191008;mobile;Europe;Switzerland;28 667;36 287;40 319;40 814;802;12%
20191008;mobile;Europe;Spain;45 236;54 501;83 848;25 956;164;60%
20191008;mobile;Europe;Poland;1 444;2 889;3 801;29 484;626;34%
20191008;mobile;Europe;Portugal;34 823;63 314;78 166;452;109;33%
20191008;mobile;Europe;Sweden;8 870;14 080;22 709;5 677;400;79%
20191008;tablet;Oceania;Australia;47 498;54 596;64 995;13 034;881;75%
20191008;tablet;Europe;United Kingdom;47 712;56 131;75 853;21 666;566;47%
20191008;tablet;Europe;Italy;5 259;7 204;10 006;3 787;399;45%
20191008;desktop;Oceania;New Zealand;32 891;65 782;82 227;16 825;653;59%
20191008;mobile;Asia;China;5 836;10 421;12 117;40 788;311;71%
20191008;mobile;Asia;Indonesia;3 135;6 270;8 143;8 784;928;84%
20191008;mobile;Europe;Finland;38 867;77 734;81 825;20 508;87;22%
20191008;tablet;Europe;Sweden;42 829;54 908;63 847;24 977;590;73%
20191008;desktop;Europe;United Kingdom;12 226;15 675;16 675;2 052;104;22%
20191008;desktop;Asia;India;13 962;18 868;30 432;8 325;717;46%
20191008;desktop;Europe;Spain;32 242;64 484;90 823;45 883;393;49%
20191008;desktop;Europe;Belgium;19 234;24 347;28 644;26 595;973;62%
20191008;desktop;Asia;Japan;1 527;2 545;4 172;47 546;255;44%
20191008;desktop;Europe;France;24 156;41 649;48 429;48 934;620;69%
20191008;mobile;Europe;United Kingdom;3 012;4 070;5 732;7 556;888;15%
20191008;desktop;Europe;Germany;26 143;27 811;43 455;4 694;597;32%
20191008;mobile;Asia;India;21 476;37 028;58 774;37 119;823;80%
20191008;desktop;Europe;Russia;25 664;51 328;84 144;6 431;959;21%
20191008;mobile;Europe;Germany;8 363;14 420;17 373;6 915;277;52%
20191008;desktop;Asia;Indonesia;45 888;70 597;90 509;35 348;128;84%
20191008;mobile;Asia;Japan;39 649;73 423;91 779;15 328;469;22%
20191008;desktop;Oceania;Australia;40 115;75 688;85 043;7 442;675;71%
20191008;desktop;Europe;Switzerland;28 491;49 123;70 176;30 917;115;10%
20191008;mobile;Europe;Italy;6 522;11 647;12 524;8 015;554;51%
20191008;desktop;Asia;China;1 843;3 687;6 044;30 360;784;38%
20191008;desktop;Europe;Italy;32 916;49 873;79 164;23 919;979;47%
20191008;desktop;Asia;South Korea;5 932;8 354;11 139;9 674;165;30%
20191008;desktop;Europe;Sweden;5 326;5 918;7 891;4 596;626;27%
20191008;mobile;Oceania;Australia;33 106;36 380;50 528;7 565;920;30%
20191008;desktop;Europe;Poland;11 418;13 757;19 376;49 786;809;52%
20191008;mobile;Oceania;New Zealand;604;1 162;1 336;20 909;507;65%
20191008;mobile;Europe;Belgium;38 566;59 332;81 277;26 561;365;80%
20191008;mobile;Europe;France;7 521;10 303;14 310;21 087;916;32%
20191008;desktop;Americas;United States;14 051;28 103;43 235;22 676;763;83%
20191008;mobile;Americas;United States;28 429;52 646;71 143;20 005;610;66%
20191008;desktop;Americas;Canada;17 174;19 082;30 289;9 734;567;50%
20191008;desktop;Americas;Colombia;25 669;42 781;70 133;11 012;245;71%
20191008;desktop;Americas;Brazil;29 722;38 599;44 883;8 256;25;46%
20191008;desktop;Americas;Argentina;41 974;72 369;87 191;37 008;277;18%
20191008;desktop;Americas;Mexico;2 522;3 275;4 426;1 188;710;45%
20191008;mobile;Americas;Canada;26 070;31 036;40 837;7 925;911;27%
20191008;desktop;Africa;South Africa;31 023;58 535;64 324;5 875;263;31%
20191008;tablet;Americas;United States;19 920;31 125;35 776;41 122;800;76%
20191008;mobile;Americas;Brazil;48 513;63 004;85 141;39 784;995;74%
20191008;desktop;Africa;Egypt;30 750;58 018;70 754;43 823;883;51%
20191008;desktop;Africa;Kenya;28 689;35 419;53 665;13 686;925;51%
20191008;desktop;Africa;Morocco;38 868;67 014;82 733;43 029;250;45%
20191008;mobile;Africa;South Africa;19 983;37 006;43 030;42 883;554;56%
20191008;mobile;Americas;Mexico;56 225;74 967;86 169;33 417;623;17%
20191008;desktop;Africa;Nigeria;9 589;14 312;23 084;47 179;988;80%
20191008;mobile;Africa;Egypt;41 192;59 699;76 537;11 411;323;76%
20191008;mobile;Americas;Argentina;45 341;66 679;70 188;45 756;890;51%
20191008;tablet;Americas;Canada;3 255;5 919;7 892;33 748;157;60%
20191009;desktop;Oceania;New Zealand;16 497;17 931;25 255;17 864;778;48%
20191009;mobile;Asia;China;18 853;25 826;42 337;18 729;651;53%
20191009;mobile;Europe;Belgium;11 573;17 535;28 746;28 795;514;84%
20191009;mobile;Europe;Switzerland;38 823;57 945;81 612;14 227;936;61%
20191009;mobile;Europe;Sweden;20 654;23 207;24 688;21 572;888;39%
20191009;tablet;Europe;Germany;32 153;45 286;64 694;30 094;337;20%
20191009;mobile;Asia;South Korea;10 480;11 269;18 781;13 172;528;28%
20191009;tablet;Asia;Japan;19 290;21 920;35 935;45 270;569;39%
20191009;tablet;Europe;Spain;37 117;44 719;70 983;21 392;536;76%
20191009;tablet;Europe;United Kingdom;505;647;1 044;39 232;250;30%
20191009;mobile;Europe;Poland;36 661;63 209;76 156;18 145;64;66%
20191009;mobile;Europe;Portugal;8 061;14 928;16 052;17 112;618;83%
